"Date","Time","Open","High","Low","Close","Vol","OI"
05/23/2014,22:00,558.13,565.00,554.17,563.80,2672674,0
05/27/2014,22:00,567.83,574.87,564.15,574.87,2191828,0
05/28/2014,22:00,574.57,577.66,569.95,570.45,1581576,0
05/29/2014,22:00,573.47,573.48,568.45,570.56,1411296,0
05/30/2014,22:00,571.46,572.58,565.79,571.65,1871737,0
06/02/2014,22:00,570.45,570.45,556.70,564.34,1663640,0
06/03/2014,22:00,560.90,562.40,552.53,554.51,2031647,0
06/04/2014,22:00,551.52,558.58,548.56,553.76,1729192,0
06/05/2014,22:00,557.11,565.00,555.05,564.93,1796370,0
06/06/2014,22:00,568.16,568.80,559.58,566.03,1740934,0
06/09/2014,22:00,566.75,572.00,565.22,570.73,1529959,0
06/10/2014,22:00,568.78,572.00,566.13,568.30,1485115,0
06/11/2014,22:00,565.92,568.97,563.68,567.50,1129173,0
06/12/2014,22:00,566.20,567.00,557.15,559.50,1549487,0
06/13/2014,22:00,560.08,560.65,553.72,560.35,1353343,0
06/16/2014,22:00,557.25,557.99,550.00,552.30,1971842,0
06/17/2014,22:00,552.26,553.74,547.47,550.61,1481669,0
06/18/2014,22:00,552.80,561.40,551.58,560.66,2060681,0
06/19/2014,22:00,561.05,565.00,556.67,564.99,2630539,0
06/20/2014,22:00,566.45,566.77,559.37,566.52,3162147,0
06/23/2014,22:00,564.35,574.44,563.50,574.29,1724098,0
06/24/2014,22:00,574.22,582.25,569.16,572.54,2844325,0
06/25/2014,22:00,573.55,587.30,573.26,585.93,2114743,0
06/26/2014,22:00,589.30,589.60,579.60,584.77,2012360,0
06/27/2014,22:00,585.00,587.88,582.62,585.69,2022118,0
06/30/2014,22:00,586.76,587.71,583.29,584.67,1479411,0
07/01/2014,22:00,587.65,593.66,586.29,591.49,1644628,0
07/02/2014,22:00,592.26,594.15,589.11,590.78,1197005,0
07/03/2014,22:00,591.70,594.29,589.00,593.08,865572,0
07/07/2014,22:00,593.08,595.65,587.94,590.76,1337088,0
07/08/2014,22:00,585.84,587.97,574.00,578.40,2129924,0
07/09/2014,22:00,578.95,584.10,577.00,583.36,1373056,0
07/10/2014,22:00,573.03,585.25,572.10,580.04,1436326,0
07/11/2014,22:00,581.01,588.23,580.58,586.65,1514265,0
07/14/2014,22:00,590.60,594.86,586.69,594.26,1954612,0
07/15/2014,22:00,595.15,595.30,585.31,593.06,1673979,0
07/16/2014,22:00,596.89,597.00,590.25,590.62,1442211,0
07/17/2014,22:00,589.00,589.50,576.85,580.82,2941648,0
07/18/2014,22:00,602.45,606.70,590.92,605.11,4874260,0
07/21/2014,22:00,601.35,604.16,594.45,598.44,2240111,0
07/22/2014,22:00,599.70,608.89,599.26,603.57,1881665,0
07/23/2014,22:00,602.77,607.05,601.35,605.19,1106136,0
07/24/2014,22:00,605.53,608.91,601.00,603.01,1355974,0
07/25/2014,22:00,599.25,601.00,595.75,598.08,1361911,0
