"Date","Time","Open","High","Low","Close","Vol","OI"
11/24/2008,22:00,134.63,134.98,124.50,128.72,20127704,0
11/25/2008,22:00,134.34,143.33,133.66,141.02,21551738,0
11/26/2008,22:00,140.14,147.73,138.10,146.04,12718758,0
11/28/2008,22:00,145.29,148.23,144.14,146.48,5132736,0
12/01/2008,22:00,143.34,143.69,132.99,132.99,11423128,0
12/02/2008,22:00,134.87,138.89,131.29,137.55,11684054,0
12/03/2008,22:00,134.93,140.68,132.67,139.71,11813832,0
12/04/2008,22:00,138.26,141.74,134.38,137.17,9775798,0
12/05/2008,22:00,135.51,142.12,132.01,141.99,13049046,0
12/08/2008,22:00,144.99,154.72,141.00,151.05,16292676,0
12/09/2008,22:00,148.85,159.00,148.51,152.99,13784166,0
12/10/2008,22:00,154.62,157.45,152.26,154.41,10479206,0
12/11/2008,22:00,152.09,156.44,148.90,150.11,12362582,0
12/12/2008,22:00,147.85,158.24,147.00,157.88,11445912,0
12/15/2008,22:00,157.01,159.24,152.55,155.34,13478312,0
12/16/2008,22:00,157.26,164.75,155.63,162.64,14401074,0
12/17/2008,22:00,159.32,161.07,156.21,157.62,11596260,0
12/18/2008,22:00,158.35,160.18,154.55,155.14,9528874,0
12/19/2008,22:00,155.49,158.90,154.50,155.09,11340680,0
12/22/2008,22:00,154.28,154.75,145.32,148.55,7838858,0
12/23/2008,22:00,150.21,151.65,148.34,149.01,7567580,0
12/24/2008,22:00,150.74,153.17,149.19,151.48,3843514,0
12/26/2008,22:00,152.04,152.63,149.15,150.18,3922730,0
12/29/2008,22:00,150.11,150.69,145.79,148.71,7404332,0
12/30/2008,22:00,150.40,153.40,149.35,151.55,7690942,0
12/31/2008,22:00,152.10,155.50,151.31,153.82,5774668,0
01/02/2009,22:00,154.30,160.91,152.75,160.66,7235436,0
01/05/2009,22:00,160.50,165.62,157.50,164.02,9782126,0
01/06/2009,22:00,166.49,170.40,163.20,167.03,12853690,0
01/07/2009,22:00,164.16,165.45,159.38,161.01,8990590,0
01/08/2009,22:00,159.14,162.60,158.67,162.60,7203632,0
01/09/2009,22:00,163.75,163.75,156.70,157.54,8682170,0
01/12/2009,22:00,158.15,159.48,155.12,156.35,6609926,0
01/13/2009,22:00,155.88,160.30,155.20,157.16,8867206,0
01/14/2009,22:00,155.00,156.90,148.88,150.49,11156234,0
01/15/2009,22:00,148.79,151.79,143.40,149.49,11875370,0
01/16/2009,22:00,152.51,154.13,147.85,149.84,10463466,0
01/20/2009,22:00,149.57,149.75,141.38,141.38,10101156,0
01/21/2009,22:00,144.18,151.75,144.18,151.54,9860130,0
01/22/2009,22:00,149.02,154.68,147.57,153.25,16538640,0
01/23/2009,22:00,154.63,165.98,152.11,162.35,21466490,0
01/26/2009,22:00,162.43,164.00,160.28,161.93,9223362,0
01/27/2009,22:00,163.23,166.93,162.13,165.74,9859088,0
01/28/2009,22:00,168.99,176.16,168.15,174.34,15386404,0
01/29/2009,22:00,172.27,172.52,170.05,171.66,14568684,0
01/30/2009,22:00,172.35,174.40,168.00,169.26,9414438,0
02/02/2009,22:00,167.15,172.50,166.00,170.29,10413830,0
02/03/2009,22:00,171.29,171.50,166.91,170.23,13126268,0
02/04/2009,22:00,170.04,177.22,169.59,171.50,13638212,0
02/05/2009,22:00,170.46,177.69,168.50,176.86,14530566,0
02/06/2009,22:00,178.13,186.90,177.72,185.64,14083594,0
02/09/2009,22:00,185.64,190.50,183.65,189.38,9967936,0
02/10/2009,22:00,187.99,188.75,178.95,179.26,14212062,0
02/11/2009,22:00,179.48,182.50,176.50,179.02,10464176,0
02/12/2009,22:00,176.82,181.81,175.74,181.52,11105440,0
02/13/2009,22:00,181.10,181.49,177.62,178.84,8386832,0
02/17/2009,22:00,173.26,173.54,169.85,171.33,11361464,0
02/18/2009,22:00,173.62,176.69,170.26,176.55,12052254,0
02/19/2009,22:00,178.74,179.90,170.71,171.32,9979106,0
02/20/2009,22:00,169.02,174.46,167.50,173.23,12436556,0
02/23/2009,22:00,173.50,174.90,164.77,165.03,10521212,0
02/24/2009,22:00,165.51,174.81,165.45,172.73,12203970,0
02/25/2009,22:00,171.07,176.15,169.46,170.82,12882152,0
02/26/2009,22:00,172.98,176.24,168.58,168.59,11216384,0
02/27/2009,22:00,166.48,171.91,165.55,168.99,10841784,0
03/02/2009,22:00,166.66,170.35,163.00,163.58,11579748,0
03/03/2009,22:00,165.04,166.85,161.18,162.74,13056122,0
03/04/2009,22:00,160.54,164.50,157.69,159.46,15640676,0
03/05/2009,22:00,158.24,159.54,151.32,152.82,13061462,0
03/06/2009,22:00,153.61,155.10,147.12,154.29,14476574,0
03/09/2009,22:00,149.99,153.29,144.73,145.45,13861374,0
03/10/2009,22:00,149.13,155.25,147.13,154.09,13463866,0
03/11/2009,22:00,155.05,160.00,152.85,158.96,11853756,0
03/12/2009,22:00,158.77,162.50,156.82,161.76,10052660,0
03/13/2009,22:00,163.05,163.73,159.52,162.21,7815418,0
03/16/2009,22:00,162.99,164.87,159.29,159.85,9894512,0
03/17/2009,22:00,160.09,167.67,159.54,167.67,9431972,0
03/18/2009,22:00,167.40,170.00,164.03,166.55,10027238,0
03/19/2009,22:00,165.84,168.00,163.69,164.97,8222952,0
03/20/2009,22:00,165.15,166.49,163.17,165.08,9478462,0
03/23/2009,22:00,166.78,174.73,166.51,174.30,8543370,0
03/24/2009,22:00,173.25,176.92,172.00,173.58,7642416,0
03/25/2009,22:00,175.20,175.67,168.13,172.04,8672634,0
03/26/2009,22:00,176.57,179.58,174.25,176.65,12007520,0
03/27/2009,22:00,175.00,176.00,172.74,173.85,6646104,0
03/30/2009,22:00,171.27,171.90,168.03,171.35,6190304,0
03/31/2009,22:00,174.47,176.76,173.09,174.03,7313542,0
04/01/2009,22:00,171.89,177.62,170.30,177.04,6603264,0
